,Proportional,Top-3 Long-Short
2019-08-19,-0.006830266157199078,0.001129371291117824
2019-08-20,0.007638838873039353,0.006485380964383298
2019-08-21,-0.0013979802570788478,-0.004565722641425148
2019-08-22,-0.005289797047246768,-0.007132588264839791
2019-08-23,-0.0020192079261862326,0.0017719473109654897
2019-08-26,-0.0011609706002595178,-0.001207461157929135
2019-08-27,0.007183715935348186,0.0038174518067681427
2019-08-28,0.005522869569563438,0.007044847594902832
2019-08-29,-0.0017031031513417899,-0.00307839813975271
2019-08-30,-0.004170755058553741,-0.007180989605534444
2019-09-03,-0.0005939401284085046,0.0025854420876930315
2019-09-04,0.006033746889424343,0.021703522041247626
2019-09-05,-0.00041342815402195076,0.0002563353817857106
2019-09-06,-0.0060056343272961625,-0.008050526349430117
2019-09-09,0.00244137231787427,0.010832463886515337
2019-09-10,0.0028556612386247,0.0037896454615669786
2019-09-11,-0.0027890983017204974,-0.005081163524932707
2019-09-12,-0.00330829946479756,-0.0034090141405617898
2019-09-13,-0.000456837972671024,0.002331718403144167
2019-09-16,0.006657995131489972,0.004556525597090152
2019-09-17,-0.0002423161581722154,-0.0031155100839566443
2019-09-18,0.002059446134096289,0.003453041574429383
2019-09-19,0.0002655717567479853,0.0033918045874132092
2019-09-20,0.001497807960025827,0.001288042832420307
2019-09-23,0.000852654249321907,0.005870065591365195
2019-09-24,0.0006359849275639747,0.00018542298321355677
2019-09-25,0.0011096989329047588,0.0015405452477147046
2019-09-26,-0.002685668655346744,-0.0020308200027077854
2019-09-27,0.003105943549610889,0.0008193476051856861
2019-09-30,-0.013908975993996844,-0.011271238463882486
2019-10-01,-0.009883940913831322,-0.0046280864920638445
2019-10-02,0.0061836763693129005,-0.0006868168420179157
2019-10-03,0.01295484691722515,-0.00024300267273003073
2019-10-04,-0.003623751342956388,-0.000390189220037529
2019-10-07,-0.008101318118032276,-0.00600839735568315
2019-10-08,0.004779727651755492,0.0035592277979146223
2019-10-09,0.0018618327010373088,0.0025876396591584987
2019-10-10,0.012597013515752735,0.018179252716124375
2019-10-11,-0.0007947847185375621,0.002295849419770235
2019-10-14,0.002633547398782239,0.006736341050214848
2019-10-15,-0.0005530407933703101,-0.003014726577145743
2019-10-16,0.00048051038144946486,-0.0007798690262016408
2019-10-17,-0.002697680494447076,-0.004151253889474164
2019-10-18,0.00015776283526449872,0.0015238757211182654
2019-10-21,0.001628167538198163,0.0007520327377364218
2019-10-22,-0.0036634458693419053,-0.0034070463496751833
2019-10-23,0.0036578793123695527,0.0037464832024473407
2019-10-24,0.006462887762141372,0.013870715737223536
2019-10-25,0.004138111825211354,0.0013349779463348217
2019-10-28,-0.003580047448229255,-0.007185196758947502
2019-10-29,0.0018208356361698592,0.0008234297690024412
2019-10-30,-0.0049948900073032605,-0.007694882302552589
2019-10-31,0.006001362001097214,0.003363377028888633
2019-11-01,-0.0013943029666185272,0.0018463826063363686
2019-11-04,-0.001182554448065163,0.0006736776632485506
2019-11-05,0.001661383879627489,-0.0016041085074181003
2019-11-06,0.0004405696606544201,0.0026020559595920268
2019-11-07,0.0005763118717579357,0.0001255767474815926
2019-11-08,-0.0008832497788236715,0.003482854018283706
2019-11-11,-0.00033072089165251783,-0.003122710776902737
2019-11-12,0.0005401580897571405,-0.0052731344252352486
2019-11-13,0.0044269898054255805,0.005234322074213741
2019-11-14,0.003475916346454548,-0.004347928377876712
2019-11-15,0.0023695808104329886,0.004783463429313534
2019-11-18,0.0003579349979842953,0.005558698421851231
2019-11-19,-0.0019226061178583863,0.0031294542286018916
2019-11-20,-0.004617215754295736,-0.0026556564653194372
2019-11-21,0.0025767562189372125,0.0012081912560223393
2019-11-22,0.0029793332797461436,-0.0005273036524189685
2019-11-25,0.004521421736094167,0.001646612190653688
2019-11-26,0.0029812352696298727,-0.0024838736463744793
2019-11-27,-0.0016730711620057009,0.0004950537477753276
2019-11-29,-0.00522801635222026,-0.0017392395947993054
2019-12-02,-0.004643308539903843,-0.0014000512343967926
2019-12-03,0.0020170097200220244,-0.004125085705843171
2019-12-04,0.0027459616194701747,0.003388382966250066
2019-12-05,0.008580232938694877,0.01077018932076253
2019-12-06,-0.0011637516472835236,0.002745382019535854
2019-12-09,-0.0009473419063263367,-0.0006578447980620798
2019-12-10,0.0027492573099164755,0.004339066346841557
2019-12-11,0.0008263541249827837,0.0045060783024795095
2019-12-12,0.0005294247707718107,0.0007212175385834148
2019-12-13,-0.0014608278803024237,-0.002352961272353996
2019-12-16,-0.00051106909169295,-0.0019893357240882885
2019-12-17,-0.0010155609881579723,-0.0014147475190753693
2019-12-18,-0.00045357508939574976,0.0011179051756009897
2019-12-19,0.0017762965153266847,0.001678198400573964
2019-12-20,-0.0003651540713642162,-0.0037693945858202627
2019-12-23,0.0013523826117982159,0.002925589783656979
2019-12-24,0.002813768050539134,0.00010190846977168721
2019-12-26,0.00022143124080377445,-0.0020276866607322748
2019-12-27,0.0002935104772172623,0.001036843556936007
2019-12-30,0.00013509129005059706,0.0009603994221116053
2019-12-31,0.0042701690881801575,-0.002749621125173888
2020-01-02,-0.0037825614046087877,0.00412357775835881
2020-01-03,0.0016602604409874885,0.0012903712177074014
2020-01-06,-0.002363188931958991,0.001539178640419562
2020-01-07,0.0013651509065228018,-0.0003590434006287926
2020-01-08,0.0031604021422239024,0.0004669842142741947
2020-01-09,0.0006063164507616845,0.006813405677126923
2020-01-10,0.0013262251275704905,-4.926709808087846e-05
2020-01-13,0.0007013128062122413,0.0012901568319214258
2020-01-14,-0.0011587585932238131,0.0015454188519585421
2020-01-15,0.0010334820784080273,0.00130795095715186
2020-01-16,0.0018497916854316476,0.003680715779987335
2020-01-17,-0.004276255548131141,-0.00961915801031284
2020-01-21,0.0021530192461714634,0.00603493152035243
2020-01-22,0.0016529882576088383,0.001175741708565381
2020-01-23,-0.000416336801200623,0.003537939242749328
2020-01-24,-0.00462076044760255,-0.008243511920968765
2020-01-27,0.008201496248413495,0.010100451725858346
2020-01-28,0.0020345136388706664,0.003804573987839288
2020-01-29,0.001208626150684724,-0.0003873207947349131
2020-01-30,-0.014732134668376697,-0.005627044932871325
2020-01-31,0.008465216039071119,0.012368668414255582
2020-02-03,0.011713612726677994,0.008671824018596156
2020-02-04,0.005450424372362861,-0.0002800432514564
2020-02-05,0.0022444262840423702,0.001855145041587717
2020-02-06,-0.005514292149979992,-0.002405046905728477
2020-02-07,0.0064483994250447135,0.008086496426796447
2020-02-10,0.000677635082236418,-0.0042902759329422144
2020-02-11,0.005636241195993013,0.004865419502639486
2020-02-12,-0.0007639141293465767,-0.00046141234043732093
2020-02-13,0.0020529644678190756,0.002152833004298027
2020-02-14,-0.0007019476582680649,-0.003042664317744655
2020-02-18,-9.015597394577209e-05,-0.003061294038015694
2020-02-19,-0.002980255116250982,-0.005656954687987918
2020-02-20,-0.0029169491948948384,-0.0028151987003725756
2020-02-21,-0.0240153335289546,-0.005218469740127149
2020-02-24,-0.02886398428457627,-0.003618934809219189
2020-02-25,-0.002777150091130244,9.688450991933006e-05
2020-02-26,0.01742682823433605,0.003943418797323885
2020-02-27,-0.00866251575424017,0.007791261994991546
2020-02-28,0.02329956736819527,-0.006430967874147948
2020-03-02,-0.015480381453340995,-0.0024849176506504707
2020-03-03,0.04226894673633341,-0.008897261288494475
2020-03-04,-0.0327648786933471,-0.006839720757493284
2020-03-05,-0.01732175759151299,-0.008319473961754548
2020-03-06,-0.07455062568593837,-0.016605457302487005
2020-03-09,0.045276715451232116,0.0005760428492924676
2020-03-10,-0.050082034105854115,0.002764224880970726
2020-03-11,-0.09581706997098183,-0.0008038009514814703
2020-03-12,0.08369913591383042,-0.004623062929776468
2020-03-13,-0.11560453530465563,-0.016151870913038234
2020-03-16,0.06100913835297074,-0.03483757440320123
2020-03-17,-0.05884126499765885,-0.016429578050693488
2020-03-18,-0.002524149708074395,-0.004576366045444572
2020-03-19,-0.048771510314368605,0.0031089943473611176
2020-03-20,-0.038040849262976094,0.0062681174362304234
2020-03-23,0.10384951033455375,0.039558087384583177
2020-03-24,0.02221811014382526,-0.007029114740436732
2020-03-25,0.06049499036606418,-0.013548040422049677
2020-03-26,-0.02549463036436546,-0.034783532977899004
2020-03-27,0.015915291032710523,-0.01504592270235983
2020-03-30,-0.022698175039850013,-0.00271551064216587
2020-03-31,-0.05033120015948925,-0.01899034578034497
2020-04-01,0.020591665600037494,0.007708872074123037
2020-04-02,-0.017257243945320803,-0.01002956320916008
2020-04-03,0.05779067422020481,0.01981738718595586
2020-04-06,0.004677648256595483,0.006377490011032752
2020-04-07,0.029658592439857776,-0.009330507742143944
2020-04-08,0.027366080027404194,-0.0012160020773336671
2020-04-09,-0.01763971177626347,0.008854872001605061
2020-04-13,0.019982384557495566,-0.012597026638165273
2020-04-14,-0.02542913349232938,-0.007858177446058396
2020-04-15,-0.010500223648426612,-0.0213444549738494
2020-04-16,0.028580629390032905,0.02449481885551682
2020-04-17,-0.0077193429155697,-0.0018331094477364012
2020-04-20,-0.008863697927169758,-0.006737947916409692
2020-04-21,0.002981035463673248,-0.008427211628422821
2020-04-22,0.00040221356973029225,0.0009910756440414767
2020-04-23,0.007559761182978139,0.006798932711472508
2020-04-24,0.012629204904445034,0.01590087528756845
2020-04-27,0.009856873299086324,0.020149288104626538
2020-04-28,0.01095847662112348,0.01805070494867907
2020-04-29,-0.014161646253846435,-0.018439784191690563
2020-04-30,-0.024719703412796147,-0.009705824063025819
2020-05-01,-0.005334708846202989,-0.012132222467428509
2020-05-04,0.0033123752296025243,-0.011942642465158082
2020-05-05,-0.011119644237094264,-4.730633697958067e-05
2020-05-06,0.007391545291737267,0.010412963292272369
2020-05-07,0.01560098813239322,0.004411422048327486
2020-05-08,-0.006573127129746311,-0.005990433424036489
2020-05-11,-0.0231873168804237,-0.0035073439933523947
2020-05-12,-0.017629744522865694,-0.007979882456353466
2020-05-13,0.009105410930004124,0.0034850641285827724
2020-05-14,-0.0018866987520581263,-0.008965253671602056
2020-05-15,0.031961159484921314,-0.01919567777778708
2020-05-18,-0.014792184166612552,-0.0053057401521677434
2020-05-19,0.015783508564637304,0.006677188019989991
2020-05-20,-0.006007871148897688,3.566901843702697e-05
2020-05-21,0.004261885132350829,0.0011577621869451138
2020-05-22,0.0251381720046328,0.015998227774262075
2020-05-26,0.023551277516613026,0.018042761363416426
2020-05-27,-0.003273299668842364,-0.025787361804641584
2020-05-28,-0.0014853274798211024,-0.005658407785089711
2020-05-29,0.002827074325440104,-0.003540838770028198
2020-06-01,0.0065051138379256255,-0.0009137060189284476
2020-06-02,0.026097969715212846,0.029197867017069612
2020-06-03,0.010443203507690388,0.019161167956089575
2020-06-04,0.019985512242437428,0.011080610431523231
2020-06-05,0.003934651741997144,-0.0013368372025090256
2020-06-08,-0.010440654378510472,-0.004721010940974693
2020-06-09,-0.011853883857763382,-0.008071674588669715
2020-06-10,-0.03688693919244716,-0.018382979113445823
2020-06-11,0.014381258762035637,0.005721483744676106
2020-06-12,0.00871189164765136,0.0017100616917979927
2020-06-15,0.012200639015820254,0.0025754591691400375
2020-06-16,-0.004067079086755698,-0.000604718197281473
2020-06-17,0.0002808692468937373,0.00034440054649446505
2020-06-18,-0.0077263759923175395,-0.0018363978951505913
2020-06-19,0.002779066600132634,-0.007732887171216191
2020-06-22,0.001295083603965679,0.0025404646533699893
2020-06-23,-0.026685791445026228,-0.013830009717578973
2020-06-24,0.012703303029736423,0.014941450680792223
2020-06-25,-0.020803989661363605,-0.004194332211835296
2020-06-26,-0.002088314717841935,-0.004853250057007318
2020-06-29,0.007047831845716826,0.0009614714850201258
2020-06-30,0.0014707547481030711,-0.006678575153963121
2020-07-01,0.005169180864192988,0.0010034583795121383
2020-07-02,0.013175077823496868,0.00778431062965542
2020-07-06,-0.006199257692286584,-0.0033377227435477472
2020-07-07,0.0017933431573035606,0.0018680264361278973
2020-07-08,-0.010172773535158159,-0.010773927447495724
2020-07-09,0.004383177578192081,-0.017818503411741585
2020-07-10,0.0011223209204840414,0.0014206335743572511
2020-07-13,0.00802904884067331,-0.002058090852152657
2020-07-14,0.0007140431920813878,-0.0006898265929110208
2020-07-15,-0.0047742112664540095,-0.008857479162310314
2020-07-16,0.008644877418435401,0.009784643111788541
2020-07-17,0.0011871510605707923,0.00041000207216279616
2020-07-20,-0.003916701390669743,-0.005711098873404671
2020-07-21,0.004572186269777068,-0.0026089380769839608
2020-07-22,-0.006061015442264239,-0.00812081410167827
2020-07-23,-0.006134763999114697,-0.006616495901360744
2020-07-24,0.005128009314172086,0.009239856479817028
2020-07-27,0.0002601081286636314,0.0037746042816087684
2020-07-28,0.0074114363762963036,0.005686760902746667
2020-07-29,0.007004117034939055,0.01069955307829351
2020-07-30,0.006849605229635446,0.0070351999875467594
2020-07-31,0.006316990625181538,0.020737554149898453
2020-08-03,-9.609566741053291e-05,-0.012135889602293058
2020-08-04,0.0003101762024314696,-0.0043779104773484035
2020-08-05,-0.00036705961296923644,-0.003160053888154287
2020-08-06,-0.004653330730015448,-0.014757419474077382
2020-08-07,-0.0031960391384020775,-0.005502787126992667
2020-08-10,-0.0005760401757884489,-0.005182645214745171
2020-08-11,0.0016769493421447744,0.010002016079194636
2020-08-12,-0.0022851927152605232,-0.002205054313613471
2020-08-13,-0.0010751803941807202,-0.0012719528392527068
2020-08-14,0.003105174785983931,1.00762683653546e-05
2020-08-17,0.0010532111780592946,0.004367317331509634
2020-08-18,-0.005263359738066469,-0.0055655373257689576
2020-08-19,0.002226844226905533,0.009308479360770245
2020-08-20,0.003857386882384272,0.005293278600292828
2020-08-21,0.011558991686050532,0.0045666853916941355
2020-08-24,0.0007752349332459245,0.001604070921167322
2020-08-25,-0.0022289203104779516,0.003735573697546438
2020-08-26,0.00577895939514664,0.005606436234035117
2020-08-27,0.00040905790692049107,0.0001706381021221821
2020-08-28,0.007778529003881857,0.007149904889050429
2020-08-31,-0.008322782305681162,-0.0042358685206523115
2020-09-01,0.004047718292225009,0.0018212477225088737
2020-09-02,0.004076174619765191,-0.00910487864524797
2020-09-03,-0.00041614289015761644,0.0022984460186593982
2020-09-04,-0.016863535349276426,-0.011188697876645082
2020-09-08,0.0027891349834487794,0.004143543424029265
2020-09-09,-0.010336090950551336,-0.0020373137495232055
2020-09-10,-0.0014833989113766123,-0.003331912422412745
2020-09-11,0.011399010612553601,0.002729373355382886
2020-09-14,0.003967796973481001,0.005644917723098904
2020-09-15,-0.005724657066311117,-0.008507022679214512
2020-09-16,0.0009949102629960005,0.009537922085709508
2020-09-17,-0.006960743459897542,0.00011882235109572648
2020-09-18,0.008355696438865825,0.01479374119375191
2020-09-21,0.0015259128868469198,0.001757126743985758
2020-09-22,-0.015729217508695912,-0.006096900020001739
2020-09-23,0.0010882589937174024,-0.0004861064816649536
2020-09-24,0.009882511112299668,0.003277097070594352
2020-09-25,0.009524463605248681,-0.0008906940775031602
2020-09-28,-0.0036941699103714446,-0.0005048957205802855
2020-09-29,0.006319094766626704,-0.002324011084807879
2020-09-30,0.0006845536041476105,0.0020600687878301596
2020-10-01,0.002660409512920671,0.004311317612289348
2020-10-02,0.0018188183392729958,0.006131005411867729
2020-10-05,-0.008658460048361176,-0.008254589493320473
2020-10-06,-0.0027211989781913562,0.0026451787430752374
2020-10-07,-0.007207350118022242,-0.003267513611391399
2020-10-08,0.0006704010608275936,0.0029099285988605237
2020-10-09,0.0005779732661823338,0.0009750361450043439
2020-10-12,0.005318931119547052,-0.0003470234250405223
2020-10-13,0.0030198939218405887,0.004087154967657805
2020-10-14,-0.0019111340718931408,-0.003306099546286837
2020-10-15,-0.00014341382176298904,0.005202357498477231
2020-10-16,0.005575036904676674,-0.00247563263930654
2020-10-19,-0.004191311398181346,-0.002818052483807805
2020-10-20,-0.0014631530203853245,6.418717306625864e-05
2020-10-21,-0.00340859561717132,-0.007999986930307457
2020-10-22,-0.0007836889749206686,-0.0021579270141485933
2020-10-23,0.00718824655770269,0.0015151569133612366
2020-10-26,0.002904253854769551,0.002824516381529659
2020-10-27,0.0013300210751042993,0.005832527262900287
2020-10-28,-9.629976757687098e-05,-0.00192589261482697
2020-10-29,0.0049455486761584245,9.723100450953395e-05
2020-10-30,-0.009313920606994989,-0.001996395201245984
2020-11-02,-0.0012587139205917375,-0.0017113737027857718
2020-11-03,0.003083820650526885,-0.0010230029250819133
2020-11-04,0.017178189044282338,0.014187044135890668
2020-11-05,0.000442134873337077,0.0015081043943936017
2020-11-06,0.006131949806903644,0.007236283880953355
2020-11-09,0.010012232670268453,0.02069744783817329
2020-11-10,-0.0007083762400501127,-0.0012878622718361572
2020-11-11,-0.005377186276671657,-0.0012688693102134172
2020-11-12,0.0050016126649297075,0.005057515668158336
2020-11-13,0.016325847802731226,0.012557782124526554
2020-11-16,-0.0031920335125504577,0.0003789352151886134
2020-11-17,8.095456839088195e-05,0.005659787849421561
2020-11-18,0.003265886717367304,0.0034307431519337763
2020-11-19,-0.002867793898567674,-0.00508745261737705
2020-11-20,0.006005424985629383,0.009368831046123034
2020-11-23,0.010183430864740821,0.008002147762081229
2020-11-24,0.000643957589256412,0.0005078488765652978
2020-11-25,-0.00030934437214596045,0.0018907490163155845
2020-11-27,-0.0023136475996737528,0.007059399216403305
2020-11-30,-0.0006363493472259467,-0.002782562968020855
2020-12-01,0.00406029245855088,0.0012231297537717008
2020-12-02,-0.0022009016172363487,-0.004358044366080634
2020-12-03,0.0029248071929475626,0.0014998564220269905
2020-12-04,-0.0027851725864999773,-0.0056163593638409726
2020-12-07,0.001235177527439975,0.006608390222886395
2020-12-08,0.0014435711657538204,0.0022519871343132563
2020-12-09,1.1560119735781055e-05,0.0030666791230811175
2020-12-10,-0.0026426639027914704,-0.0021171634300312103
2020-12-11,-0.004104660919067345,-0.008428626430499018
2020-12-14,0.001504237722731589,0.003469612302839856
2020-12-15,0.0008945062203548386,0.002754332261383293
2020-12-16,0.007897629120661434,0.0036552346027514124
2020-12-17,-0.0046373663439614006,-0.0007112810852452078
2020-12-18,-0.001782312012749556,0.006614978359885336
2020-12-21,-0.0031256416550890123,-0.0013788767899804248
2020-12-22,0.0017781783741518714,0.0018050861758575067
2020-12-23,0.0043789132313565675,0.0020108769656532
2020-12-24,0.002573979315271764,0.0029706090366674602
2020-12-28,-0.0006413490159487759,-0.0006962988603988288
2020-12-29,-0.004423627003059281,-0.00346162331710224
2020-12-30,0.0015509345441411433,0.0034582795563473656
2020-12-31,0.005893955734212967,-0.004511931129177027
2021-01-04,-0.0066298986720864286,-0.009288539182459976
2021-01-05,0.004178560006655275,0.013438372820860689
2021-01-06,-0.00021969611417597544,-0.011856579260135242
2021-01-07,0.003857842825653787,-0.00023938017903294773
2021-01-08,-0.0034117878499514186,0.0031187119440646924
2021-01-11,0.0009286490616721218,0.001335785990798125
2021-01-12,0.005779948841737113,0.013363831354910814
2021-01-13,-0.0002231092415948807,0.004572281816641895
2021-01-14,0.0017071159600812256,0.0024934802047860876
2021-01-15,0.00017655807485837812,-0.0013872845716291766
2021-01-19,-0.0004499438173924189,-0.012984025017151126
2021-01-20,-0.001679682296103256,0.006059197404996349
2021-01-21,-0.0026543826406080673,-0.0034767265107368273
2021-01-22,-0.004442681622086376,-0.013431854778329826
2021-01-25,-0.006459237270164139,-0.012474379311885997
2021-01-26,-0.002344764204288389,-0.0015999580533071506
2021-01-27,0.008628167186790431,0.00571831881863553
2021-01-28,-0.011104302456341841,0.0031758537637388198
2021-01-29,0.008863435278614423,-0.0031735960590083927
2021-02-01,0.015532857487801376,0.014438466872469819
2021-02-02,-0.0009169653642729285,0.005409211827008893
2021-02-03,0.010142305733377347,0.009432988651891128
2021-02-04,0.006736200767031972,0.005298823910327913
2021-02-05,0.004663991292462693,-0.0037090842070461494
2021-02-08,-0.0008655856314497511,-0.0020548541333390937
2021-02-09,-0.0010577107820291057,-0.0060370041953254905
2021-02-10,-0.0008459384182160261,-0.00012507520685478557
2021-02-11,0.0032093949857882565,-0.001589896887053725
2021-02-12,0.0002700384587455831,0.011562174126715489
2021-02-16,-0.0013420840547856564,-0.003711875428553261
2021-02-17,-0.0015550127699692357,-0.003071372962270705
2021-02-18,0.0016081035905283487,0.001254718489193488
2021-02-19,0.0027454761171208254,0.0045371350695580705
2021-02-22,-0.0002491386543618349,-0.0017910207256343067
2021-02-23,0.009631134895264357,0.013755798284326715
2021-02-24,-0.006759476627719955,-0.0009351325183533828
2021-02-25,0.002583152735239881,0.010284170750269215
2021-02-26,0.021814507904267533,0.012839159794697665
2021-03-01,-0.005268918300010004,-0.004332828883546542
2021-03-02,-0.014885986320926765,-0.01481706391968792
2021-03-03,-0.013686867995211186,-0.001925872797151655
2021-03-04,0.014724826311144445,-0.007746324432471438
2021-03-05,0.0018451559074130388,-0.008059672828823769
2021-03-08,0.019000038251504987,0.02822956627723072
2021-03-09,0.005870239050044052,-0.010211845265079825
2021-03-10,0.011326594737383597,0.013833149370014081
2021-03-11,0.0013916682721330134,-0.011282546879584188
2021-03-12,0.009024371408885954,0.007670566839921436
2021-03-15,0.0021931586405411633,0.010708789853897633
2021-03-16,0.0034586644324485164,0.0065058164578738475
2021-03-17,-0.01420133618587719,-0.016364128072501982
2021-03-18,-0.0031751458950503696,-0.006121308551214991
2021-03-19,0.010212008443377609,0.00464113862701924
2021-03-22,-0.0020482387586700894,0.010566831200845709
2021-03-23,-0.004647418021657788,-0.008503482316020605
2021-03-24,0.01043853395820252,0.006361868293230488
2021-03-25,0.017696141739967967,0.009218102682941947
2021-03-26,-0.006105411139344823,-0.013886307161434795
2021-03-29,0.00017010873015684339,0.010000707062056505
2021-03-30,0.002516183360861181,0.005336496399140689
2021-03-31,0.0043420931042091725,0.0047933209661415645
2021-04-01,0.008537646977407876,-0.0043850502228208
2021-04-05,-0.002313171375494813,-0.008101212258722696
2021-04-06,0.003107409775137494,0.008588470750987232
2021-04-07,0.0007817496432250506,-0.0029180231876002973
2021-04-08,0.004536044948954842,-0.0028991580932528817
2021-04-09,0.002884243078661585,-0.0009822893897846923
2021-04-12,-0.003776223141772582,-0.014130551321095529
2021-04-13,0.0039667993213946505,0.010504361202378076
2021-04-14,-0.0011470018588884108,-0.00032612321674851995
2021-04-15,0.002738321428815953,0.003886484956417301
2021-04-16,9.015546868188016e-06,0.004025086643883864
2021-04-19,0.003398082815402484,0.004799612915455867
2021-04-20,0.0004149927238911782,-0.0031317531350544634
2021-04-21,-0.0017168734030363255,0.0006246710701892271
2021-04-22,0.006898916762401904,0.008310152586872805
2021-04-23,0.0037316632748647465,0.006168652125613238
2021-04-26,-0.00021746805467962756,0.001225043789033875
2021-04-27,-0.0016962848483812831,-0.00047781311843882656
2021-04-28,0.0021880209907375104,-0.000610763671316036
2021-04-29,-0.006301480902881718,-0.007712133687280668
2021-04-30,-0.0009494004030087137,-0.001027047069767713
2021-05-03,-0.0018259466838584525,-0.0010956982524405285
2021-05-04,-0.00047166083984449304,0.0042186493678913655
2021-05-05,0.004164845309293445,8.150606436958113e-06
2021-05-06,0.005391740692365812,0.0018530205626579033
2021-05-07,-0.008675897102322262,-0.004131220458320557
2021-05-10,-0.0027965009135650244,0.004945547016567538
2021-05-11,-0.020318815585423148,-0.008500535798990757
2021-05-12,0.008878719082378311,-0.0007497226631042082
2021-05-13,0.011684401653176111,0.0034968114689017202
2021-05-14,-0.0018573551408346707,-0.00029063182160001433
2021-05-17,-0.006960875958181551,-0.0017312663738300689
2021-05-18,-0.002804537634129678,0.006037814361096738
2021-05-19,0.009781683057779102,0.007179342865968182
2021-05-20,-0.0025912165542821162,-0.009817460344197209
2021-05-21,0.008912223497504767,0.006649689692944215
2021-05-24,-0.0004058941122966958,0.006713840158425058
2021-05-25,0.0031381672726390267,0.004174905257936956
2021-05-26,0.0007146335901959493,-0.0003208771873381979
2021-05-27,0.0018478235785655249,-3.265965503477641e-05
2021-05-28,0.004636082582467315,0.013763338406886408
2021-06-01,0.0003772830306123579,-0.0013275621502401764
2021-06-02,0.0025481875618467422,0.006394704100323648
2021-06-03,-0.005353608163845788,-0.004309722943878362
2021-06-04,0.0008198460282758176,0.0012300579205100077
2021-06-07,0.00036473456872879986,0.0004561561163450847
2021-06-08,-0.0010076493666803105,-0.004075874606061144
2021-06-09,-0.005422897183124088,-0.007269760391556245
2021-06-10,-0.0007951925536914637,-0.0012326996372563257
2021-06-11,-0.0008352297115474929,-0.0025810862986806278
2021-06-14,0.0020410945757026607,0.00512760974262505
2021-06-15,-0.0006253956215164136,0.0008175815202045764
2021-06-16,-0.003317723947860149,0.004534690780922464
2021-06-17,-0.010490915315186665,-0.00605729013028707
2021-06-18,0.00933642985964901,-0.0004414999273570546
2021-06-21,-0.0004747303410560953,-0.00823908672468258
2021-06-22,-0.0010673817124405042,-0.0007985061301604146
2021-06-23,0.007718394674507751,0.007204914692526154
2021-06-24,0.006479809555954806,0.002086978400362464
2021-06-25,-0.0031981122541093884,-0.007472423581086907
2021-06-28,-0.0010537695880221349,0.0008704678187070325
2021-06-29,0.0019312984293843624,0.0036413885788202
2021-06-30,0.0051887395875238815,-0.002661492428525018
2021-07-01,-0.0011170565494045737,-0.00457827397069451
2021-07-02,-0.00948053330712824,-0.012172999368512535
2021-07-06,0.0016310646010416995,0.0008561141259269356
2021-07-07,-0.006160116167935122,-0.008034433254598924
2021-07-08,0.007009161547494958,0.01204813065929914
2021-07-09,0.0031029215658996954,0.002396362775927363
2021-07-12,-0.002485755455628345,0.0020095878596269414
2021-07-13,-0.0033390951500402145,-0.004383289462273472
2021-07-14,-0.0009048640936258017,-0.006291653967586686
2021-07-15,-0.004756221873366021,-0.0027930268681140747
2021-07-16,-0.01452154362777735,-0.009420040141651428
2021-07-19,0.014936313670201427,0.010270902314683047
2021-07-20,0.008554931940333375,0.009376310835780055
2021-07-21,0.0015870935800362798,0.0037340796145742443
2021-07-22,0.005765845546005248,-0.004496328924135392
2021-07-23,0.004360411174314702,0.0067864918538528265
2021-07-26,-0.0028289967506746772,-0.01274968174077684
2021-07-27,-0.000440096311764779,0.004376849421251272
2021-07-28,0.008036361373248799,0.005227003114451937
2021-07-29,-0.0042836070240834185,0.0004535151778127058
2021-07-30,-0.002293544348719098,-0.0008845780337784306
2021-08-02,0.008539148730079923,0.0021918207953954085
2021-08-03,-0.004250738735136087,-0.0014941234890883575
2021-08-04,0.004372460670563311,0.002152515106323415
2021-08-05,0.00363735150442255,0.005511809844827983
2021-08-06,-0.0008789459555888328,-0.0009787471298264108
2021-08-09,0.00876413378286785,0.013912929382610462
2021-08-10,0.006138682555006094,0.0074994888063179355
2021-08-11,-0.0006039299986920282,-0.0016837989233141613
2021-08-12,-0.0004993096705288224,0.004766652426166325
2021-08-13,0.0007017687535757701,-0.004013513378025616
2021-08-16,0.0009738356581640928,-0.0011703746575575363
2021-08-17,0.004990901058361061,-0.004382731946858676
2021-08-18,0.000684096164027875,0.001232738125476751
2021-08-19,0.0007287428271540728,-0.0012413548165273918
2021-08-20,0.007015437735598394,0.016549082406191313
2021-08-23,0.004348637769146354,0.012337187475446987
2021-08-24,0.004257171986017156,0.00819200929743465
2021-08-25,-0.0043957145540567035,-0.0032418551092627435
2021-08-26,0.0029590198908504557,0.005789392410101198
2021-08-27,0.000582561933980718,-0.00508634035705254
2021-08-30,-0.00036377404956164253,-0.00296778060973768
2021-08-31,-0.002999549239720849,-0.011418451814310187
2021-09-01,0.0038740227065626963,0.0015170432772618014
2021-09-02,0.00032171863706280683,0.002831856028252015
2021-09-03,0.008788177496609354,0.01089403351612328
2021-09-07,-0.004807592773033992,-0.009981675646819657
2021-09-08,0.002622875894476025,0.008901757998296287
2021-09-09,0.0005608271556113633,0.003669910063617424
2021-09-10,0.0007072025439924191,0.005589785630941294
2021-09-13,-0.0059472676163947165,-0.008376647667747445
