Date,SPY,XLB,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2017-06-13,211.5133514404297,22.900602340698242,20.598329544067383,58.556705474853516,25.560039520263672,44.21562194824219,23.773929595947266,20.076290130615234,66.40557861328125,41.47593688964844
2017-06-14,211.24526977539062,22.659549713134766,20.632001876831055,58.4968147277832,25.436996459960938,44.49610137939453,23.847143173217773,20.18470573425293,66.72228240966797,41.453128814697266
2017-06-15,210.83877563476562,22.46004867553711,20.547822952270508,58.847599029541016,25.323078155517578,44.39482116699219,23.964296340942383,20.300601959228516,66.65381622314453,41.27968215942383
2017-06-16,210.8848114013672,22.556922912597656,20.525007247924805,59.04016876220703,25.27869987487793,43.92845153808594,23.951005935668945,20.393695831298828,66.76380920410156,41.268253326416016
2017-06-19,212.6404571533203,22.736482620239258,20.736257553100586,59.40121841430664,25.653881072998047,44.14043426513672,23.965776443481445,20.32586097717285,67.45989227294922,41.5841178894043
2017-06-20,211.20640563964844,22.611209869384766,20.558809280395508,58.76507568359375,25.447982788085938,43.96770095825195,23.92147445678711,20.337160110473633,67.68335723876953,41.06224060058594
2017-06-21,211.15420532226562,22.373197555541992,20.389814376831055,58.36964416503906,25.589826583862305,43.84208297729492,23.869794845581055,20.2165584564209,68.54269409179688,41.126338958740234
2017-06-22,211.05862426757812,22.39824867248535,20.2630615234375,58.24928283691406,25.598974227905273,43.551578521728516,23.88456153869629,20.122333526611328,69.25595092773438,41.030216217041016
2017-06-23,211.3106689453125,22.485937118530273,20.187007904052734,58.464202880859375,25.759109497070312,43.56728744506836,23.98792266845703,20.05449104309082,69.15284729003906,40.979854583740234
2017-06-26,211.44976806640625,22.552743911743164,20.296859741210938,58.48139572143555,25.62185287475586,43.74001693725586,24.098674774169922,20.19017791748047,69.0841064453125,41.126338958740234
2017-06-27,209.74624633789062,22.414953231811523,20.398258209228516,58.042972564697266,25.200918197631836,43.3631477355957,24.0026912689209,19.96404266357422,68.4567642211914,40.801326751708984
2017-06-28,211.6236114501953,22.619556427001953,20.719358444213867,58.56736373901367,25.516620635986328,43.52016830444336,24.032222747802734,19.77182388305664,68.81768035888672,41.21331024169922
2017-06-29,209.763671875,22.3481388092041,20.86301040649414,58.06875991821289,25.059083938598633,43.056949615478516,23.7885799407959,19.613525390625,68.19034576416016,40.815040588378906
2017-06-30,210.1547088623047,22.469240188598633,20.84610366821289,58.5501708984375,25.036205291748047,43.13546371459961,23.773813247680664,19.583377838134766,68.0958251953125,41.030216217041016
2017-07-03,210.5111083984375,22.665491104125977,21.15030860900879,58.911224365234375,24.86234474182129,43.09620666503906,23.995302200317383,19.492919921875,68.21612548828125,40.989017486572266
2017-07-05,210.99781799316406,22.590322494506836,21.184106826782227,59.08314895629883,25.10941505432129,43.064796447753906,23.707365036010742,19.398696899414062,68.62001037597656,40.8882942199707
2017-07-06,209.06832885742188,22.4901123046875,21.02355194091797,58.56736373901367,24.880643844604492,42.82141876220703,23.279142379760742,19.39116096496582,67.7348861694336,40.47172546386719
2017-07-07,210.4241485595703,22.60703468322754,21.167200088500977,59.022972106933594,25.16888999938965,42.797855377197266,23.412033081054688,19.406238555908203,68.07865905761719,40.83336639404297
2017-07-10,210.65008544921875,22.749000549316406,21.14185905456543,59.19490432739258,25.35190773010254,42.49950408935547,23.227455139160156,19.39116096496582,67.94974517822266,40.92034149169922
2017-07-11,210.49368286132812,22.715599060058594,20.95595932006836,59.143306732177734,25.40681266784668,42.38172912597656,23.1905460357666,19.379854202270508,67.87239837646484,40.83794403076172
2017-07-12,212.07553100585938,22.978668212890625,21.02355194091797,59.46999740600586,25.73623275756836,42.61727523803711,23.493249893188477,19.545682907104492,68.33647155761719,41.149227142333984
2017-07-13,212.43182373046875,22.953603744506836,21.15030860900879,59.4269905090332,25.786563873291016,42.62512969970703,23.53754997253418,19.477846145629883,68.39662170410156,41.15380859375
2017-07-14,213.42262268066406,23.070528030395508,21.05735969543457,59.684898376464844,26.015329360961914,42.962730407714844,23.773813247680664,19.568302154541016,68.86066436767578,41.28656768798828
2017-07-17,213.39659118652344,23.11646270751953,20.989757537841797,59.650489807128906,26.0199031829834,43.00982666015625,23.825490951538086,19.658756256103516,68.61145782470703,41.38727569580078
2017-07-18,213.50958251953125,23.020421981811523,20.95595932006836,59.51298141479492,26.138858795166016,43.00982666015625,23.795955657958984,19.71529197692871,68.66302490234375,41.574954986572266
2017-07-19,214.6655731201172,23.241729736328125,20.964405059814453,59.57313919067383,26.271547317504883,43.16686248779297,23.973159790039062,19.798202514648438,69.22160339355469,41.77638626098633
2017-07-20,214.7611541748047,23.070528030395508,20.95595932006836,59.2379035949707,26.326448440551758,43.17471694946289,23.906709671020508,19.941425323486328,69.67704010009766,41.68939971923828
2017-07-21,214.56991577148438,23.074708938598633,20.95595932006836,59.126121520996094,26.294416427612305,43.24538040161133,23.951005935668945,20.084640502929688,69.59968566894531,41.716861724853516
2017-07-24,214.51780700683594,23.05382537841797,21.048906326293945,58.997188568115234,26.358476638793945,43.104061126708984,23.936243057250977,19.896196365356445,69.57394409179688,41.574954986572266
2017-07-25,215.0392303466797,23.300195693969727,21.31085968017578,58.919830322265625,26.308143615722656,43.402408599853516,23.936243057250977,19.783126831054688,69.07548522949219,41.867923736572266
2017-07-26,215.0478973388672,23.158214569091797,21.167200088500977,58.997188568115234,26.40880584716797,43.39456558227539,24.13558578491211,19.971576690673828,68.84346008300781,41.84962844848633
2017-07-27,214.84800720214844,23.074708938598633,21.048906326293945,58.661930084228516,26.308143615722656,43.81852722167969,24.113439559936523,20.02057456970215,68.37080383300781,42.15633773803711
2017-07-28,214.595947265625,22.99118995666504,21.048906326293945,58.79947280883789,26.28069496154785,43.449520111083984,24.098674774169922,19.990419387817383,68.7145767211914,41.83589553833008
2017-07-31,214.47430419921875,22.815811157226562,21.201005935668945,58.722110748291016,26.152585983276367,43.43381118774414,24.061756134033203,20.058258056640625,68.65438842773438,41.8221549987793
2017-08-01,214.9523468017578,22.832521438598633,21.353111267089844,58.5501708984375,26.285276412963867,43.386695861816406,24.165119171142578,20.171329498291016,68.49971771240234,41.89540100097656
2017-08-02,215.056640625,22.8533992767334,21.386903762817383,58.80807113647461,26.358476638793945,43.355289459228516,24.046987533569336,20.25801658630371,68.34502410888672,41.78094482421875
2017-08-03,214.63938903808594,22.682191848754883,21.31085968017578,59.100318908691406,26.298999786376953,43.316043853759766,23.98792266845703,20.35978126525879,68.4567642211914,41.66651916503906
2017-08-04,215.03057861328125,22.790761947631836,21.45450210571289,59.212093353271484,26.358476638793945,43.198272705078125,24.061756134033203,20.269315719604492,68.30204010009766,41.671077728271484
2017-08-07,215.4302978515625,22.803293228149414,21.420705795288086,59.212093353271484,26.51861000061035,43.52016830444336,24.046987533569336,20.33339500427246,68.44819641113281,41.767215728759766
2017-08-08,214.90016174316406,22.623735427856445,21.36155128479004,59.031558990478516,26.48201560974121,43.355289459228516,23.936243057250977,20.416305541992188,68.13021087646484,41.790103912353516
2017-08-09,214.89144897460938,22.644601821899414,21.36155128479004,59.04878616333008,26.468280792236328,43.425960540771484,23.965776443481445,20.310775756835938,68.20755767822266,41.547489166259766
2017-08-10,211.8582000732422,22.385719299316406,20.981311798095703,58.300865173339844,25.946704864501953,43.24538040161133,23.751663208007812,20.374853134155273,67.35678100585938,40.924930572509766
2017-08-11,212.17112731933594,22.331436157226562,20.896808624267578,58.33525848388672,26.125137329101562,43.27678298950195,23.596616744995117,20.25424575805664,67.54582977294922,41.1355094909668
2017-08-14,214.27439880371094,22.54022216796875,21.184106826782227,58.94559860229492,26.541486740112305,43.488773345947266,23.98792266845703,20.371084213256836,68.00129699707031,41.428470611572266
2017-08-15,214.248291015625,22.54439353942871,21.201005935668945,58.8166389465332,26.582672119140625,43.7086067199707,23.943622589111328,20.484149932861328,68.00129699707031,41.04851150512695
2017-08-16,214.62203979492188,22.765710830688477,21.158761978149414,58.97999954223633,26.660449981689453,43.857791900634766,24.017452239990234,20.567066192626953,68.19034576416016,41.25909423828125
2017-08-17,211.2759552001953,22.419126510620117,20.795408248901367,57.957027435302734,26.138858795166016,43.45736312866211,23.84764289855957,20.42007827758789,67.33960723876953,40.599910736083984
2017-08-18,210.9456024169922,22.427480697631836,20.803863525390625,57.72492218017578,26.11141014099121,43.339603424072266,23.670448303222656,20.54068374633789,67.03021240234375,40.398475646972656
